ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-495.53058689448363,804867.9000024744,58011.26349299542,51667.06724381012,48969.48676130822,7448.892671110671,5000.000000007278,0.07903509105682985,0.7303425517979939,0.000630145871587784,0.002916181123716512,15488.716893731736,2383.4239680002097,30652.166171402736,13017.62758419931,514.0763487017317,5376.046003902702,1533.5438213473903,1460.3394915481772
-490.1774876808972,802019.7963917602,55611.79373737002,51337.71121468021,48969.863778983265,7559.59905036469,5000.000000011532,0.08018227428903985,0.7323756512245264,5.420783236715187e-05,0.004071288251657009,15531.513192247508,2369.7153845226944,30311.891006634116,13245.523530082584,369.7525510684609,5673.938892603504,1920.2034118905995,1258.0302373829363
-495.0790375975222,797930.7382900887,57703.22752110049,51562.55280912925,48969.99824163854,7190.479910853223,5000.000000000004,0.08113159682129135,0.7314720759614198,0.0007255105584273021,0.006738058376827883,15605.778663420224,2357.9192134375935,30443.774818029444,12879.142273131838,496.51724068675446,5335.411986671115,1498.778278612948,1463.8871956296966
