ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-485.62230575238993,793507.2722248591,59756.54693992246,52179.520251125185,47943.484571882334,8413.073780313289,8413.073719900001,0.0787889782739853,0.7374036733939837,1.0000000826307289e-08,0.0017227488318208059,15651.132770815273,2379.161079066114,29885.317811568097,14250.630245954824,659.0255174644728,1162.8064920459483,7049.178522685593,3460.917137184225,1629.4882998379765,9999.999999997397
-484.20067551528405,793588.6148490852,55132.68678888028,51185.443983143654,48876.22216015852,8389.867499727867,8389.867356942103,0.0782825649573137,0.7360720155581768,1.000000000000222e-08,0.0017905061575510595,15647.452101051449,2384.3731768083694,30202.589158966624,12961.454570470152,342.83781218591963,1180.0385954813069,8208.805785875262,2033.5086924487125,1996.2415084205313,9999.999999968266
