ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-501.3466413452948,808757.4051919689,62233.765681902565,53095.96909653234,47843.768648363686,9552.555913015152,9552.555912980622,0.10106536587531541,0.7385894428700869,1.000000000043828e-08,0.000984248240909851,15616.77526346879,2322.334890701138,29335.980100689416,14609.98497874691,794.0420446020717,1124.616010851742,8442.836379967748,3076.362170827959,1574.8886170327764,9999.999999985692
-503.66627152627734,784464.98451962,56749.48837001862,51752.119788120224,48845.12823589979,11505.02831723309,11505.028317233067,0.10619306388670298,0.7386958891724932,1.0000000009900187e-08,0.0005503965546818091,16013.755540539643,2275.1426906956285,28837.23567570633,13241.935844762049,432.9064706808235,1116.7270286406808,6123.434518363679,9999.999230126381,1782.8563844191597,9999.999999966276
