ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1123.2281003869493,805714.0389632384,59418.09146616151,47659.47557136755,25113.736185180187,0.08472696157228729,0.00011563984486775618,2.070902855383381e-05,15387.879488909863,2336.1611436428084,29266.589938189547,17565.150494900638,780.1420648868337,4376.654235061314,9999.99999999999,546.9484813575185,953.7403405658735
-1118.5700297050166,794150.1854197076,60648.649831168615,48771.10374941305,20253.89066171923,0.075880769588962,0.00014532701996400097,5.121218013822048e-05,15509.525003374269,2429.488868866663,29223.87187705066,16447.541078925176,774.6444863076721,5363.026800563134,9999.999999993986,811.4311804118322,653.856604309095
