ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-491.0743560967237,797176.209137358,61755.140153311215,52984.19864633834,47798.039312081666,18373.976464856118,9455.437479981769,0.0788104007392936,0.7231818056553845,2.242531544286824e-06,0.00023221874316483562,15590.46361930846,2378.3653983059594,30131.062704058688,14248.96535700862,762.8998029130355,897.7772429774127,19999.999998781084,1354.9563753062378,1797.6631339870876,9999.999999990967
-486.5545929401765,795193.2551350504,65333.909700133445,52846.153859066304,45972.166496101345,9003.009471411195,9003.009471411098,0.08212760943840422,0.7361499027666139,4.088668001679156e-06,0.0012370894341863713,15644.402990102031,2343.376583718096,29624.111181143027,15540.278572151197,1086.3554300593623,1087.326475758193,9349.201900699092,2092.6723636164156,553.0319774019238,9999.999999920517
