ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-487.1310559757183,775431.4258718666,57244.28787271639,51980.34387609752,48969.65980103054,7501.47151048954,7501.471510482677,0.07866258853083526,0.7365318653888215,6.566158710707014e-06,0.004828021183750658,15925.29161380246,2373.6449150278445,29472.946868345443,13453.146636766323,456.68322400107223,6120.337312136049,2082.7560067885074,1221.8285332739727
-493.78815224922414,774756.9710356537,65019.88997966796,52378.101286505625,45257.72416696672,9118.028558658687,9118.02855865867,0.06587114066098014,0.7285156750524591,1.0000000289409905e-08,0.0012561675228021849,15868.57826346261,2526.584882250366,29476.570669262364,14909.58339575577,1095.7500500888384,6367.69327061708,136.37477784415898,1087.4015147003954
-496.851064259085,809736.3278374963,58732.43363724898,51136.11251013902,46715.384105788835,11051.76056159099,11051.760561500547,0.08441469142289595,0.7159157441764078,1.0000000845144666e-08,0.0006391752415775579,15423.834291780822,2323.4133474349446,30423.73135926395,13769.373008852212,667.8925553879246,6346.219652758207,867.8077454546807,1161.9691952643645
-491.4846087247808,786616.1990679121,65536.8712304834,52738.359448600306,46033.42875509567,7332.994183310424,5000.000000000004,0.07519749130419381,0.733869061635532,9.076827783825439e-05,0.006791726193905072,15741.190026420192,2417.59349965424,29472.921453061033,15503.904429414082,1103.4944388175231,5868.349723977288,537.9666179202038,1164.2892303617718
