ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1146.5926383924811,808390.0309770979,59352.2872892246,47727.24468795709,20395.273402576426,0.10105817755789911,0.00014180795682290883,5.2351738998876294e-05,15513.225104417932,2336.544204996116,28653.90733737155,16319.650632401996,764.6684131084784,5238.31936883061,9999.999999997912,528.95021708646,650.7590115262121
-1148.127005457677,835180.250517456,58868.31285504325,48384.524226916685,21974.63785662077,0.10224126648959285,0.00013941686062553146,4.791267000594265e-05,15105.544995819519,2337.1909067779993,29529.09381840806,15863.28680848678,676.7077850136807,5019.8481935664695,9999.999999976952,681.2251127831792,736.0383622424332
