ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-483.17249997759455,797669.9042616263,56491.57336512813,51755.653588232875,48969.99660226816,9049.008988180749,9049.00863049482,0.07441907639175756,0.7349158270376498,5.717961882490163e-08,0.0012152413266263862,15568.260230496058,2430.51463389933,30320.187744694005,13308.957153248219,411.97596806785646,1172.1095240420607,12893.04245503087,1442.0226541821935,2217.152820317344,9999.999999942525
-486.2195908044623,787008.6305196173,55156.393063968564,51274.015519813,48969.99999999908,8373.23709734612,8365.346447588245,0.07777495355066882,0.7358293370359814,1.0576861776017617e-05,0.001836238964462105,15742.431649425838,2386.506629917552,30104.708482774262,12739.37280083337,336.189931928379,1169.3810588321296,7738.1626930107195,2239.648181490752,2093.3079049113953,9999.999999954605
