ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1117.6930980260536,787421.724633708,59377.57204101129,47316.11117525672,20596.92889449552,0.07742619625767996,0.0001338834646492239,4.927750750309221e-05,15618.958164490894,2408.135011127625,28961.91465311022,16460.47211828448,801.8741400214255,5102.586547093632,9999.999999987467,461.1006522072764,668.8734810285074
-1117.43653289465,812351.098400032,70164.0235553521,45874.71420988715,21872.50149257269,0.06894881490699793,0.00013794806563240878,5.116872250818239e-05,15202.468224328744,2515.850785176294,29500.859611182157,18791.580489128475,1586.1302711359099,4482.099617495821,9999.999999960253,191.43192618837494,736.3914811704334
