ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1148.1995642423808,794447.437008144,62725.984850549736,45313.60469931311,20868.306061667652,0.09353163811904514,0.00014721559538466997,4.790760843367298e-05,15683.03791041361,2396.8500054296396,28336.4180064482,17130.901840914034,1144.85641890357,4675.120467133588,9999.999999978443,58.31496900372644,681.5854378796669
-1150.8251495954673,814822.3416316257,57845.76754562621,47946.93279785845,25665.623233298364,0.12216140161816974,0.00011797064595213116,3.789987002191829e-05,15525.221808613618,2174.3138094927626,28734.20544838688,15273.132582870128,638.1123361604098,4250.580696071111,9999.999999886766,566.7293007706808,935.5351715147136
