ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1147.2880722041082,782001.4395940324,59725.92022226714,47686.600708385646,20856.443851826967,0.09424537861570154,0.00013960782618054635,5.008929653828016e-05,15870.274125269045,2385.0633635872123,28059.83144514851,16135.222459501552,788.0754484386117,5138.923044920006,9999.99999990524,515.8220698502598,675.6099905843424
-1146.993915749786,836724.4055654781,61815.76474781801,48420.96812480257,20787.0049414562,0.10374982945101133,0.0001436800281470434,5.355341013014371e-05,15086.199278196806,2318.2255222250838,29328.35487014454,16790.015417926887,869.1374814769244,5286.854013815789,9999.999999967662,707.9643140130983,675.9381100180902
