ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-489.4084677123222,793659.6907490119,57719.67975577586,51813.27738367949,48317.50304177777,17492.249698339674,15360.893560184564,0.06839127103934096,0.727974465667442,1.0000000083919593e-08,0.0002481806586480807,15594.647372053354,2506.916206710382,30352.096023779854,13504.316148626056,514.2736182600648,945.5556439707162,19999.99999999998,3021.5208124266537,1871.686487885865,9999.99999994146
-489.205075933211,790836.9841610129,54760.870018541864,51068.772858479904,48969.98578508153,8107.2341097061435,5000.000000000004,0.07712466610741305,0.7313524513919717,7.815185692833851e-05,0.002092544372139601,15683.118409754929,2396.5484935826057,30255.437140638634,12620.877242533736,317.19363585448235,1214.695904886967,5503.3745936484665,9999.9999999753,1902.3597588839257,9999.999999960379
