ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_BEUA,N_Stu,N_Ust,N_Los
-503.90503137991584,814455.9407928259,60324.01191661366,52201.125320506224,47431.83262163293,15371.734712277492,15371.73471212275,0.1013303896752121,0.7333830232484326,1.0000000024265443e-08,0.0003121038190128563,15526.78931386478,2321.125377171972,29683.228438730883,14067.473831010115,706.7530696369805,968.6007229036766,11329.386281217085,4150.304302477538,1276.5081496060543,9999.999999955813
-503.13481897425663,803503.9609100614,64158.51669815725,53820.766282229524,47892.50956634711,12119.6974743749,12119.697474374641,0.11212533812821796,0.737155245367686,1.0000000046450577e-08,0.0004921022671639778,15760.103193715824,2232.5422428005363,28901.877675020463,15048.480352737115,897.9249343798961,1072.5115664627715,8285.867658730029,4759.316143618065,1634.8924816953845,9999.999999996617
