ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1118.27371430428,825441.930177392,61197.36076911322,46972.571957643944,21134.000436107304,0.07538066382442137,0.00014332556579076065,5.113281697400142e-05,15028.61707015557,2447.1937184380613,30178.52513026115,16544.386895708216,931.8405642117444,4834.457613221889,9999.999999900338,412.3703424381282,699.6251720774586
-1116.0164895769883,809548.2286341729,67246.12331762775,46815.59630400338,19377.222398241345,0.07628239068480719,0.000152173788193136,5.751071008831245e-05,15278.531491166234,2429.842010615979,29299.221762190064,18473.176148724247,1348.3012982540788,5144.7984587402025,9999.999999945936,396.00121472518,606.704906590099
