ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1147.4732462645557,804936.8114708776,59422.985461951066,48446.59268868235,21870.8206059168,0.10599069674011788,0.00013444033900223258,4.8802915444896684e-05,15587.27735155529,2292.1403021526544,28572.30886505015,15894.219047593853,712.0085388254461,5070.9852498868395,9999.99999992748,682.4170216745739,728.9173127161494
-1145.9234287891777,807455.1476111094,61264.56244539046,47885.05050898719,19983.95319703469,0.10197014745834965,0.0001478430626210233,5.490737258424866e-05,15525.221536689014,2325.60364342833,28559.259894004965,16657.859212192827,874.7825905804597,5318.294646182157,9999.999999948033,574.6262082558142,631.1755700286924
