ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-520.5961765668062,850195.9130558394,54760.10414485575,51085.53763139916,48969.99999926403,12056.898494311596,5000.000000000004,0.09795602298146909,0.705254551308494,7.772063036247134e-05,0.0004510247927277499,14961.387829702824,2357.043182219557,31181.570540873,12309.134180436991,313.6824165048852,5392.02529899977,1740.8765536501123,1295.5150429481798
-508.88927095428596,808878.0999176704,64346.58364898664,52428.458655569666,46097.2351162661,7500.301728761779,5000.000000000004,0.09751209762296294,0.7361066820106347,8.992761474658909e-05,0.00456492803788452,15598.833304122052,2351.853206806222,29287.82858604977,15088.203432547296,1025.0545599313352,6022.430976870546,522.3337590647337,1162.0336919100553
-506.94516768910705,814342.1248636647,57997.132022708945,52120.885699835424,48969.99788021853,7585.193456385732,5000.000000000004,0.09525092164729683,0.7336815363071185,0.00018981021063531794,0.0036084126863451665,15503.010521998522,2375.9909920165474,29901.30145828807,13336.328651095711,498.4982521498333,5839.629328098707,1819.4022400371014,1286.7976665094595
