ll,T_NH,T_OOA,T_Basal,T_Ust,T_LosStu,T_Bas_Stu,p_AMH_Cha,p_Bas_Stu,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_Stu,N_Ust,N_Los
-510.7633802079565,826228.3384131101,53673.05906917416,50184.27752953356,48969.99999999987,9298.692050726027,5000.000000000004,0.07830964332742527,0.7242836571263108,0.0005680339797505864,0.0002922852999712574,15167.810804616114,2400.5014799111327,31628.946908148202,12010.079231561556,272.28100578864826,5049.691711491571,1192.1961899195483,1627.537064443845
-494.20643701245683,801310.9654115962,54893.09610808517,50898.00456712752,48969.99999999021,7795.476622315368,5000.000000007349,0.08320858712309885,0.7275743599745804,0.00039934275933647907,0.002150028531434865,15558.53012489297,2335.6210877563635,30661.74537548289,12215.344061164355,329.3707849028148,5273.418374370627,1564.2997833907045,1372.3055738310197
-498.58592012074257,791861.4089609504,52859.26621711689,50137.14361903054,48969.999999999956,8084.739828588372,5000.000000000004,0.0816995041275491,0.7294880214583664,0.00047384718693247504,0.0011985210974041999,15703.59318209817,2349.5436251723168,30426.36656682027,12004.85127768296,220.96968613859937,5182.635671710196,1303.9008824067262,1464.812076654409
