ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1147.9948291773162,841257.3734997737,58450.401392966516,47446.08706535906,20966.496129671104,0.09623523489135065,0.00015349849322481376,5.0236034121844474e-05,14974.775250676594,2385.7535317267366,29874.502031905457,15723.738832176903,712.6595758245719,4985.439731774931,9999.999999986225,481.85863540135307,687.9857282113666
-1147.5168929529355,795033.350126496,58072.54424758095,47145.84563976333,21706.762342903603,0.10572209853915886,0.00013442836975189536,4.623787495945249e-05,15737.685283334395,2292.248000908568,28317.888791500296,15790.319706254277,718.1730544173394,4887.631296601187,9999.999999927728,398.2776563210735,722.7323973462469
