ll,T_NH,T_OOA,T_Ust,T_LosStu,p_AMH_Cha,m_StuYor,m_LosYor,N_Anc,N_N,N_AMH,N_Yor,N_OOA,N_WEUA,N_Stu,N_Ust,N_Los
-1122.171828661754,777767.4277178845,62175.182172598834,47826.14241210123,27473.027318941684,0.07268144596738565,0.00010939979664996513,3.560098922302761e-05,15745.676070604362,2450.303628235683,28965.445875579455,16042.707160357633,923.8405452036146,3817.3098233221554,9999.999999990576,598.6891374734962,1038.419052639882
-1127.5790145562391,823723.4171418528,65293.70816885755,46627.44073823252,31013.387846642334,0.08367233387147459,0.00010599732921397213,3.1663321717212e-05,15102.407940407722,2344.715741520447,30160.492106452402,16548.79236225264,1183.9441129785623,2880.2781581966797,9999.99999999443,356.6721748441395,1243.5332401906123
