ll,T_NDH,T_ND,T_AMH_Alt,p_AMH_Alt,N_Anc,N_Yor,N_ND,N_Den,N_Alt,m_AltDen,model,T_Gho,T_Gho_Den,p_Gho_Den,N_Gho
-33.79271607866232,813707.2274677115,741717.8766323033,349128.83348392864,0.1286332926549146,15707.084557318794,28452.606746470068,2795.2481558933264,3212.499392103992,2123.719115244904,9.923349683963302e-06,160,839742.992674543,741717.8766319779,0.034360580822987,99999.99997751968
-31.99243782173577,791468.7839535387,759647.7552549851,365511.0206951061,0.1396571782046782,16069.086490757532,27809.067171617768,906.8239303073148,3346.6208907180453,2271.210051355444,8.57704961861086e-06,161,791468.799065669,759647.2923132435,0.1999536482372474,99999.84132058086
-35.23032593683537,789173.3304734143,693715.1963371809,358371.8008148354,0.1370469341778179,16103.242957826173,27766.48945994671,3968.3747794145247,3138.63579321607,2137.34949453674,9.725421686652604e-06,162,789180.0961897704,233068.25736406504,0.0010812323974698,99999.9999999986
-37.95721596906089,813253.0255326817,634026.0214951508,289780.55707706924,0.0838331548293785,15576.140047459843,28910.409948148823,7455.117408389809,3152.5085733045444,2160.1480099721184,7.416062255078281e-06,163,1135687.247255705,634026.0214951497,0.0305386400006026,99999.99999822296
-39.45149253240635,838593.3224115989,631402.4850780228,399232.29053677537,0.1379019684056862,15312.039230922182,29181.700501487147,8302.140517916365,3182.795524268789,2424.9524522604947,7.279915751707536e-06,164,3999999.999999942,631402.4850767688,0.000419708639179,7902.87193222549
-34.23924181401355,759681.2353149011,688179.8799286095,323959.704757356,0.1270605271492384,16561.493282018037,26908.701453788977,2610.228232304234,3345.407349459563,2407.036521037973,3.3301252204108683e-06,165,759681.2353149065,90000.00000075968,0.0055959980197242,99999.9999999826
-32.687048275859695,763315.3232727364,726582.1123977621,313905.38939925586,0.1014755916059903,16398.69803888708,27350.33887281345,1193.3845007223356,3542.249024982159,2374.893146974783,5.651680613247344e-06,166,817624.924254042,726582.1123977454,0.1256126593826124,99999.99999988882
-31.80271062070224,798922.8367544101,762252.5699089011,346761.05312530673,0.1296749023263382,15947.137772498892,28023.039303816677,1393.130695806415,3429.023337185796,2265.3554901042885,7.794626371055686e-06,167,1386296.5477355218,108258.15451494188,0.0004093566453772,99999.99999945665
-32.5962817157859,797874.4003093801,781388.4473146473,260193.05670178097,0.0627822467900624,15720.285423045409,28760.0825835137,623.0536190456265,3532.728816235204,2277.3382725519355,7.123965753767148e-06,168,1254065.5512094952,781388.4473146459,0.0337525724744976,99999.99999450236
-37.576156878417706,750360.9748194703,674280.3713931396,358650.7759035838,0.1411596257199446,16697.39209854073,26668.650039438173,3005.692375419518,2815.0426085625427,2261.949048792446,7.425183645091441e-06,169,750360.974819561,90000.00000012947,0.0077597629256597,99999.99999951276
-35.27000509812022,826671.6868802663,722909.9854566249,308980.91748019494,0.1018337926467382,15435.761198381086,29036.76441867913,4232.383111594423,3211.8961070981404,2054.663811874818,9.653654757852986e-06,170,1077480.1782263294,722254.3469416793,0.0222065661557179,99999.9999963505
-39.68640131800317,746822.8478912329,682420.0686030267,443650.4236834231,0.1828659739205726,16762.192867616395,26627.808773505814,2450.6097719219943,3309.763918698416,2482.65725586817,8.151906212824304e-06,171,754381.7893609963,90000.00000014706,1.8554532699585095e-05,99999.99999244836
-37.24156088115245,769696.6630530994,718105.9773872795,266484.9494441463,0.0991933832457001,16373.11940373452,27301.27643200092,1752.213009237773,3415.56682593904,2413.7738338819345,2.1031724096526178e-08,172,839898.6479556832,202300.62336088935,0.0215114132053454,99999.99999785062
-36.33203328382808,784210.8304326694,732715.4434452206,395739.06284439575,0.1520449669304298,16176.502788872638,27649.63248891836,2121.997772941037,3076.4135137572357,2151.894092194489,1.1331987837536978e-05,173,858136.3311680292,90000.00000004713,0.0003988945810665,99999.9999994188
-34.17986087530175,797658.7318591849,740505.9727063772,385674.75845817744,0.1497870229738344,15977.36995795823,27991.94710764653,1773.234833646751,3196.913245511705,2201.728245708824,1.0289491903361754e-05,174,797658.7325624013,740505.9727055235,0.1742999628208373,329.75688758152955
-36.757942791507546,799633.5889100838,642573.4157069443,329341.7488558971,0.1187999416518077,15901.617875391765,28178.648281368893,6613.276442552053,3148.078248020684,2142.615141110031,8.1411703296676e-06,175,2005765.036131197,642573.4157069431,0.0022370714284915,99999.99999998863
-37.9921521314558,762635.540676483,707297.5779550523,436662.4824532372,0.1808994832935094,16517.09133508989,27043.45484960699,1603.4094228927215,3169.4261880423464,2345.390661211147,9.87358054731845e-06,176,762637.8344894053,707297.5553709732,0.1989383196167494,372.5518246621005
-33.13469151275963,769165.2111152238,727136.6209324452,241541.08375986863,0.0591060579125734,16164.349797512188,27972.533341100057,1516.9418411844265,3598.479784604046,2345.291653548053,4.956040999424217e-06,177,985560.7467795666,727136.6209324439,0.0734436522515973,30280.55712890478
-32.16744921789102,793950.2259407266,730025.3159411799,341435.70145338273,0.119524743696729,15977.571193727876,28048.758626565144,2493.6255571595434,3427.3235080615777,2295.908459756704,7.465669921041786e-06,178,3769855.254608595,730025.3159411786,0.0008203873033826,13716.14251273982
-32.36555742940378,789112.5120860903,769158.9352911786,324790.271183651,0.1206247685740066,16087.256098441188,27798.761037421205,731.6753850843908,3365.4648740331763,2251.6011630505404,6.825744933724544e-06,179,855269.7567626014,331514.53639487457,0.0157595140338177,99999.99996279884
-34.190094980143776,760772.3061201244,706268.1545445413,292001.49204488035,0.0917751828319828,16420.60428057881,27333.58042244441,1632.2438915489015,3631.5341900942008,2436.754660074312,3.73918093244903e-06,180,808243.2195915424,706268.0077588459,0.1682934358076248,99999.99999999753
-36.01840870487872,726004.102384506,718487.4569250308,247052.73671833889,0.068473172076741,16861.510978069164,26614.339382176822,277.64539773427646,3690.173877390991,2444.060665045319,2.4634014914246536e-06,181,1482940.660573116,483118.5944591313,0.016377170737794,99999.531527837
-33.26312649312701,776576.0881690165,730860.6714541314,258408.4504551422,0.0891134384303034,16220.936599538552,27588.05736149228,1598.5792072917477,3538.11026932202,2431.8324679948373,3.858248483712626e-07,182,1849683.0292996685,94920.42139310158,0.0034217931187566,5825.393613940037
-35.81249758206037,807133.3818498799,659041.1894962608,338193.89823988016,0.1065421030121147,15729.646909870284,28562.73638991921,5843.76000797392,3414.302146789993,2450.720576268665,5.26731509155997e-06,183,3999834.605380855,659041.0481032578,0.0013704977305417,99999.955457292
-34.39050557421963,770855.2225045398,695071.6897834673,298335.2321336057,0.0983272827285924,16296.016287893646,27521.61593737795,2873.8418883299564,3420.7859779048904,2259.0267547973567,5.894392571156934e-06,184,891655.7564862603,618163.8032514,0.0425755029585827,99999.99995270895
-33.339180629167764,795866.5415357191,729408.6328786381,330415.7208457596,0.1242073305698648,15992.742697631364,27951.651966905378,2386.7275252376817,3393.134016004612,2286.578735685184,6.376065781736759e-06,185,795866.5415380518,518758.07885463553,0.0442498596204042,99999.99999159056
-39.41690370116258,807629.6450461623,686363.4817606037,341698.1332039115,0.1174686927939032,15787.41944727648,28347.337271961263,3828.184679830677,3752.678284462268,2663.2376424578374,2.1317093242650965e-06,186,825042.469018937,686363.4817575068,0.0943026007042194,100.00000000225496
-31.72002768901389,791810.6739522652,755081.6308447123,332127.1920411696,0.1161119735555202,16004.520153666725,27999.81742789957,1438.9507772550098,3403.1259222373405,2212.8072837088143,8.291972894391448e-06,187,2459692.084599177,755081.630844711,0.0018610557104399,17343.374445373873
-33.635660879226926,743852.4598566552,727973.8766584323,321874.14447710203,0.1046962775868187,16690.8192281113,26820.927037963444,594.0971121720607,3447.6064709368693,2297.5740246573587,7.047886265111534e-06,188,902667.7293816746,727973.8399379175,0.0457167189928345,99999.99999566234
-31.867442914550804,787924.205302393,744577.7352227644,300241.9375498024,0.0913780867868712,15986.46665460015,28137.68279677951,1685.7865974941928,3466.699739168503,2251.171778883353,7.217333654129966e-06,189,1282999.6687645104,744577.7163745187,0.0169460002453135,99999.99999890188
-32.892572299135146,764548.9699498599,747539.6832944367,376689.4913303174,0.1422584119329707,16470.777653810557,27107.42168640733,631.4833682590921,3511.8414591395413,2414.9918891481,7.063166774213183e-06,190,929873.1007729934,746341.2790224903,0.0040004812362072,99999.99999999398
-33.8142032039214,808693.9385678578,743653.5797318025,271248.91239276034,0.0687224137655196,15578.45382458845,29012.237760625823,2654.9049397227404,3340.511190833465,2157.256427365089,8.620336613757098e-06,191,1512996.6963779854,743653.5797318011,0.0190493947542914,99999.9999989598
-34.75990625664446,732265.0564202948,713608.2590846043,275409.9162488684,0.0756225888225777,16780.225319724374,26752.92219449041,705.9054496438969,3558.204367032625,2359.212563691109,5.220064117635917e-06,192,1040686.4406888668,713608.2590846018,0.041266991730581,99999.99999933316
-34.81543111003552,791455.4967075998,693581.8338952612,355716.410373712,0.1203192528580294,16002.58944054689,28018.76455667737,2847.4236743170404,3306.709376476142,2438.5260225665547,6.277058926862679e-06,193,811948.3187529909,653288.2681283823,0.1999999999999998,99999.99262129304
-32.496519743830675,792798.6802948014,719820.0994278918,336757.72897685884,0.1234588796806181,16023.171720306083,27924.540715513165,2138.6722374977358,3351.054483888467,2250.917610074066,7.499386725156738e-06,194,801096.1284719049,719820.0994274775,0.1999999995354522,14406.190729544049
-33.033293208080366,773918.5532319774,707833.0469504917,309480.2918404261,0.0992580857202681,16233.463998882662,27662.088427310835,2112.824262290862,3489.3589067489347,2351.27287838567,5.69394525405955e-06,195,821420.5348795027,707832.7589556684,0.1464885029380558,3833.022287945471
-33.55917047364805,797644.4606310348,695985.4090628152,347607.7750770799,0.1309080222187895,15973.920646928327,27987.966978641285,3681.9692013554286,3362.4205548218797,2280.907537684799,7.196440040300347e-06,196,797644.4607999336,695985.2444437344,0.0622015165280828,932.0823758303304
-33.08565697279991,788468.4124158043,708656.9945403447,329363.7927679651,0.1150160051170235,16057.095149256817,27909.37660186346,2713.4494425195176,3305.111600275399,2217.3729664035104,7.878802235397273e-06,197,818669.5187778444,708656.9944367532,0.1254942034804797,99999.99999700402
-33.042462828410635,772279.4149187354,712571.1566346355,292993.52451493934,0.0848051707341118,16203.596021626106,27785.02874104022,2308.637259146637,3561.418865022955,2386.6610609951867,5.250289468810732e-06,198,1448815.967158402,712571.15663399,0.0142356299138347,99999.99999962574
-32.21061174863029,788299.1494834421,743308.6111201276,285486.5516424168,0.0805810719486972,15941.574258972223,28275.7501977488,1717.2687764587863,3415.596027649928,2211.5920063457734,7.643820852145e-06,199,1019743.317498533,743308.6081967558,0.0483537418562803,99999.99999987605
-32.03061013115545,792990.5366354815,736366.8829187973,321621.12992924574,0.1075886567664292,15958.357613439395,28114.50518598043,2205.166783430341,3465.846107178277,2279.9272436233464,7.07639638391837e-06,200,2285388.0134709924,655455.0707040364,0.0029507479210714,47863.64958083869
-32.22297229742048,794111.8212536711,747159.0537609546,282183.96285967366,0.0777605869374603,15843.342778638604,28460.92138501948,1780.2991266213812,3464.252085955044,2252.1664541676087,7.178554877339498e-06,201,1055273.7111015366,747159.052349755,0.0445064790046732,99999.99999589396
-31.9748728968832,785886.0096800654,739624.5725337324,299613.69645411184,0.0915555950775628,16022.221213601752,28067.407656547675,1572.1191215488222,3476.9185975078385,2281.497901449413,6.747282223585944e-06,202,863874.7202252162,739624.5719604028,0.1105081067761218,99999.99998180836
-36.70460782579836,734233.0030547549,692081.2627859331,315283.49809572403,0.1058184138157102,16859.36439383429,26491.17373951982,1196.659790810777,3580.4377237083168,2469.881106353232,3.8251056683922735e-06,203,764705.5553952553,692081.2627836083,0.1999999999996725,41387.42962943179
-33.36495111408345,776540.6342292967,708525.6179968998,266748.0911970414,0.0752154293346619,16112.340937225876,27989.080160400372,2408.4238385053086,3390.806576239361,2184.2784731585225,6.819510968868278e-06,204,884600.8981439278,708525.569757449,0.113313870633349,99999.99999999168
-33.23536876866548,782017.4275237175,728096.7372240453,253311.00664525936,0.0649252534707179,15982.206036300377,28278.973622501308,2013.7018009709927,3487.118237221772,2314.524644495913,5.449361061963334e-06,205,1069739.9862057038,606699.6684036092,0.0493071643909368,99999.99935335816
-33.24051948924544,805196.6956643336,708279.913487643,335303.37328741164,0.1218957899748239,15833.214618933367,28261.31164240153,3353.309481261799,3346.775547473209,2234.240820796813,7.630546803121809e-06,206,820060.8164292664,708279.8964132847,0.1017851034366418,783.1998067910663
-33.085307328158294,803490.1842163091,719907.9009362586,345812.28443373187,0.1291392554545127,15871.42145341456,28168.240656447306,3236.4663183946946,3359.633680250452,2246.5133245553875,7.81873764890709e-06,207,839950.9740986702,566084.8016132335,0.0101872804040457,99999.99975754366
-33.12979324821351,792175.1946143372,705345.0567049475,330420.6483188065,0.1143839899112267,16002.38901122197,28010.580826179743,3165.515727775383,3389.625654291853,2282.181242833013,7.039064083255066e-06,208,848425.6348579578,705345.0565397317,0.0650610531051019,99999.77112396609
-32.86405626150009,769285.6214205053,716500.5341529686,277758.5553181936,0.0760166855404011,16216.341723201916,27815.000706056027,1620.2916418696848,3410.589800215388,2260.705346390268,6.836794936284241e-06,209,832889.9611615404,716500.5341528577,0.1999999999988052,1791.3047854720369
-36.394297828757054,719552.4744648043,706809.578285453,280063.21364218026,0.0804206690453783,16991.88872004151,26330.177135881066,486.6885578446961,3545.27114014896,2338.668577054413,5.230607414477575e-06,210,1056180.3006632836,706809.5782848228,0.0347597715326232,99999.99999908236
-37.02238075176444,850762.86858516,835606.1635272575,342249.9071364677,0.1249013829469251,15144.251943427218,29358.321215060787,552.1550884459269,3392.7375298858774,2146.2521998008347,9.631004144812192e-06,211,850762.900526853,835606.1635259395,0.0175494024422329,99999.99995213591
-31.63234701896745,787415.1227023624,757809.1458576496,308569.9112046689,0.0953056653227027,16005.618796500146,28082.9829024264,1121.3434675805015,3482.774777202329,2270.155553342883,7.335878984662919e-06,212,1066824.828577292,757809.1441399595,0.0281546642718327,99999.99999654145
-46.17328320073395,684904.7119441732,668034.6630635153,258573.24491799247,0.0904969864133353,17588.143131316017,25093.879448574276,530.9296987742165,3573.0704565536203,2209.222393662543,3.113444096112991e-06,213,738272.4416851352,668034.6630635142,0.1549072559170487,99999.99999782896
-32.32571355444708,781973.6074739748,726318.4307023739,321728.6215802569,0.1063886422269408,16127.924383356458,27824.209498839657,1970.5155929375337,3434.4075181418484,2289.433051371288,7.025190726210595e-06,214,850926.914582874,726318.3442176513,0.0827190377802861,99999.99999594726
-43.23818484857227,723950.0067785783,711645.1898482695,492065.6521892342,0.1999999999999992,17027.907599181966,26164.55223723375,403.801569534129,3527.6117114246063,2789.783170284488,6.071113914213899e-06,215,861148.2006095869,711611.4624148529,0.0344158663290454,99999.99999723812
-33.2019530280478,793176.9147157702,706025.4004662714,307140.9689919667,0.098504878897876,15934.79418387881,28199.43416031816,3493.873430818998,3352.6794765639947,2203.2699792358103,7.555350476446307e-06,216,1237947.5544063367,706025.4004662163,0.01505784030324,99999.99999778705
-33.27216879962289,761109.1946813641,720484.2380303075,246772.8894639032,0.060566673985124,16290.819535949488,27744.008292880266,1300.882654155875,3506.5153553557,2316.2037383197307,5.5873308206449125e-06,217,857891.9317939945,720484.2380302972,0.1665384539150333,99999.99999998794
-37.00089307362733,804012.9048426397,699695.3923684078,326362.64463480393,0.1176773847494371,15835.795549061197,28305.35868346116,4277.240162864576,3031.989856184961,1960.969530004539,1.1301511793460152e-05,218,855174.7450455474,699694.8816093118,0.0534529110760077,99999.99999999737
-33.51093838063859,789194.961281461,712835.8553328112,264932.3883967063,0.0669814348889436,15878.871677214143,28472.82348850273,2772.36735880606,3370.629564483906,2234.0917734430423,7.16698418458044e-06,219,929795.3100697376,712835.6677168038,0.1033589001097129,99999.97229572444
-32.55010225876151,816369.4787770181,747214.208323424,313685.93346500135,0.1053881975732654,15600.902740571995,28732.363649566792,2741.473172490283,3384.664450484116,2170.6689832520656,8.188231298206106e-06,220,3999999.999996176,747214.1784105678,0.0011518053353661,12370.841565203422
-33.33449059091089,799852.5328617541,744006.3814320994,250589.87454933504,0.0683901354681334,15726.726614434663,28720.36620397281,2253.928188928965,3449.620699075677,2111.613864433764,7.329245929545575e-06,221,2681806.277388071,744006.3813808191,0.0058500790605071,99999.99999999932
-32.22152164880511,785647.0683825616,738177.9031111643,329595.47649851587,0.1041173577508133,16048.961165887657,28001.733966697484,1864.3935419453323,3398.071791681198,2288.2300153635247,7.903949186295423e-06,222,1249239.471526811,738177.8320924564,0.014490448480964,99999.99999890188
-33.245012346286885,778070.1865703489,744289.3709199256,242703.99814179292,0.0573758387238897,16011.22587143464,28275.793994989628,1215.919937513178,3412.48418020805,2176.924113583756,7.493575118139402e-06,223,939583.8796835036,744267.6446563267,0.1056580561059306,99999.9999870644
-32.56585515173686,794753.9580209921,727242.7496422544,289182.605769812,0.0840645317895263,15858.006425632831,28403.69029454077,2653.5004037445974,3431.7563429884717,2238.0328187340347,7.125181682151847e-06,224,1234910.6613218442,727242.7491168504,0.0224296935331709,99999.99999990624
-42.97168653661484,696279.0271270361,682962.3945928388,308079.4156451675,0.0970848004369877,17375.882392867283,25551.822798971836,479.30534962364817,3270.585072372746,2210.33937909682,7.510455370511754e-06,225,786764.912222409,682962.3945924069,0.1148258016503337,99999.99999900012
-33.95511849652836,773436.5746061708,707165.5235872231,266047.7329009302,0.0612252183618858,16087.257142820115,28154.077180201613,2595.565178518951,3383.469916465952,2318.5191800211583,6.948620515501371e-06,226,1077455.8792512654,707165.1164078738,0.0541624715225559,99999.99999999664
-34.33817788813511,814171.5353119043,728997.3196862785,362145.80783148966,0.1328540882834343,15697.25586850058,28496.85288730823,3469.5929653414864,3194.062848733202,2155.006722213516,1.0118654042702003e-05,230,1607616.2694209008,728997.3196861878,0.0016457146639462,99999.89120366136
-82.16591419973696,603505.2564888222,595203.1886474922,250330.95214486663,0.0757258983705608,18724.1733685714,22803.38830161561,262.1549314643619,3123.253537733917,2226.1331416530447,3.1234681116134046e-06,232,676164.3501536616,538353.5678054717,0.1999999728388686,99996.43956238618
-32.923355967860296,787873.6801363789,683226.2499004051,340876.8000261485,0.130733976780434,16125.073266565929,27710.04023540552,4159.629271392666,3106.7073072510675,2221.2100371941165,7.410118460283982e-06,235,787873.7169361815,90000.00000019534,0.0035438924045235,99999.9999989152
-33.27429433714748,818018.5563001734,745543.4919674908,284637.06964189385,0.0769480564452534,15468.85012541032,29124.777675266363,2854.320090694205,3472.5082573813684,2280.708678650461,7.090868901650015e-06,237,1818405.92305256,745491.1160692603,0.0106631110565469,99999.99999960336
-38.869637803807976,762049.1600849021,737676.1199704189,274248.33178513945,0.1037978149209404,16476.962417578485,27056.288124575,933.9453342120838,2673.2515298710327,2032.965649446513,6.282518270710961e-06,238,923797.539479096,90000.00000000573,0.0103961552244877,99999.9999998984
-35.49074061213344,731295.5029222489,714433.0000902343,311452.24433054554,0.1110817180283815,16923.95709186592,26334.59046847686,593.4590746219418,3452.546519599021,2243.2363920646458,6.291019121281521e-06,239,787638.2928710765,676818.3306143265,0.0826561001450962,99999.69636088956
-36.421855508146734,812370.311955437,656685.3107782686,340810.06588709,0.1273309748370363,15740.789612416733,28409.609834794377,6581.466711476169,3117.625361451434,2111.731956351466,9.097224360677665e-06,240,3999999.997564344,656685.3107426959,0.0001073547969483,5753.504174501407
-32.89480374931687,761893.2087609703,721993.3367015739,316654.28478868224,0.1035818886789475,16423.368949855747,27301.903681435437,1534.46160181083,3505.619241394618,2324.979210516426,6.27986865582048e-06,242,1156703.572402592,721993.3365679368,0.0159736640755618,99999.99999843132
-32.24662062323003,774233.2417578079,750092.193431999,324011.8823236225,0.1113228274026338,16272.594769396615,27520.773788108287,889.1704483055976,3612.085716920271,2357.923602185228,5.956462954640044e-06,243,973414.8581476354,750092.1934310342,0.0192935529114588,99999.99999309336
-32.537661406690205,775838.8646544717,725170.7461762603,273549.06985107425,0.0743668858818348,16109.946029472392,27991.033191963124,1498.6128785592318,3508.758625797895,2350.8298684049137,5.517182618414066e-06,244,841077.8364542443,725170.7411075025,0.1998417410031125,12622.664551311173
-33.29483490667812,767171.6482163301,735971.6749842174,315434.67386212223,0.1168758718304646,16416.35512363552,27224.336510502413,1155.6907126917,3377.5822165371137,2307.150873918042,5.318760441079458e-06,245,939909.949641422,219786.8115523684,0.0090309753810107,99999.99999288747
-36.60105167013039,823740.5630557524,722010.8069405996,362015.1540949458,0.1268186121716041,15537.109647103603,28824.366346899536,3740.984504553792,3091.360395242115,2122.424493223603,1.108197238081387e-05,246,843617.5325150752,722010.8069405983,0.1048407612111054,958.9424237083068
-44.1032765824172,774542.8505189043,667073.8200458628,439859.7592936016,0.1803865525392713,16331.130846435715,27387.897122583305,4608.272557406697,2879.884502910103,2125.4047772580248,1.2615915382841984e-05,248,774542.8505233387,296865.7356171965,1.0000000000000004e-06,99999.99924582108
-40.07782502242996,812496.7064955119,709547.2531856068,341303.6603116478,0.1336098717631589,15746.61373449827,28385.985425434614,4624.616705259446,2894.8360299686046,1841.8905730428803,1.3257507144389196e-05,249,1016856.9080609625,147021.959409045,1.0000012003862808e-06,99999.99999985704
-33.159708638247764,791490.5972418487,705114.5722471718,331458.527911118,0.110152853060135,15984.619392876946,28082.797967366325,3440.795614820747,3363.026372435032,2277.790018028066,7.477755905546387e-06,250,1410701.6769997822,705114.5698681693,0.0083822494020582,99999.99999759535
-36.01768010225712,819425.2796489003,662847.5729830303,366534.3756329039,0.1361686499891528,15634.151407930012,28578.1759819627,6394.698841701733,3188.001968806165,2245.845213093852,8.424868917816508e-06,251,2188854.095984218,511693.9822858174,1.0000000000357109e-06,73503.70709375529
-38.89765337640815,841960.6320836787,651267.5471792818,387512.63904579816,0.131187285571785,15247.686332147823,29286.889539679,7668.866727604504,3155.037959353662,2350.408152355362,8.292183372591408e-06,252,992896.3809093048,651267.5471792808,0.0156805266230222,99999.99997922766
-38.17660430457645,709955.7661855926,697862.0071808227,285381.1055663396,0.0827623240012644,17139.91472016519,26042.64763444833,460.9711469017303,3505.8874419034696,2335.2493904393773,5.3955525083041015e-06,253,987225.754996128,697861.9943679785,0.042565181652665,99999.99999914346
-33.35897396840581,745543.992175005,742864.8670627278,251534.12975220068,0.0600215103391918,16519.650887308,27309.213480298517,100.702502670068,3592.387710082685,2362.0726430785626,5.583395128457203e-06,254,1132792.4427131608,742864.8670627133,0.0416388858637467,99999.99999935146
-33.52836150382932,773798.2512092219,713112.1429410771,324566.8592042,0.1140511472321199,16286.286363241745,27507.87443463104,2307.2539075952222,3559.532237172473,2381.1411430228327,5.192101780459778e-06,256,3999998.780065497,388115.43767559534,0.000730963009673,42796.36074509224
-33.137595272930966,771994.4220450309,714091.1455866856,264925.65091950155,0.070752349816467,16164.51610203433,27912.6322798609,2155.057985533725,3580.419330436648,2364.825360984338,4.890780931571354e-06,257,1040630.5256167642,714091.1454841632,0.048308568709867,99999.99999999627
-33.0766002820106,790804.4978098588,710978.2714447796,319044.22295561485,0.1023228122109585,15982.914551007569,28081.47584066742,2865.3717166191213,3462.4033161771667,2340.3480635731826,6.229825445732024e-06,258,874049.6028754769,710978.271444777,0.070880714303068,99999.99987507188
-36.88302035514056,823023.5687320243,651167.4801857065,289953.0713970787,0.0942106726969698,15482.599488064596,28979.9453570386,6894.752917166396,3387.7584142892724,2249.76984751278,5.234746783099336e-06,259,3999999.99999997,651167.4801854382,0.0013989346310672,16801.950874875023
-35.48415227739618,786510.7374261715,663518.7940891574,327367.07304654084,0.1055906348638022,16053.001845812854,27977.52198376109,4823.342617640218,3446.711950593497,2418.0318227501293,5.052631593532483e-06,260,1702841.6234816983,663518.7940592787,0.0059234799917738,99999.99999999932
-49.73298687175744,844431.2461855692,748723.1742032033,242465.996692498,0.1080610509337387,15238.006004178756,29162.05402679995,4301.234363230318,2912.925401764258,1359.8379483319604,1.3602190562433842e-05,261,844431.3014434748,474545.1238193064,1.1509593136535916e-06,99999.18092297086
-32.75762957913831,807380.7805298574,739067.6094716595,317159.13878994354,0.0937309355679644,15679.00311082254,28694.007702289106,2711.5813776001883,3391.0367872891943,2279.3618414192456,7.918192715067636e-06,262,1545354.0648372865,739067.5992095353,0.0114977937189297,98972.42732450034
-46.744746457859534,828351.6355684907,732367.8249424412,270982.8998785859,0.114584337749643,15502.23438043111,28779.712795800784,4499.112597049479,2805.2704540281443,1470.9225203232825,1.476142885771734e-05,263,847262.5683022009,732367.8249424399,1.0000000159346108e-06,99999.95611068654
-33.35836177005285,765773.6702586933,721879.7232828101,267331.158606184,0.0806830121734439,16302.881695379723,27624.228113517893,1714.5681794299326,3575.671113625214,2253.4228913014363,5.310807572247466e-06,264,2397019.6395482826,558443.3056788582,0.0051621259350795,99999.99999999932
-32.10217290336619,774852.0135992595,735077.8954552339,327070.76019267854,0.1096305204745256,16240.171385345577,27616.546035530857,1552.0386118750132,3459.6572534340494,2290.478205556195,7.187997566295708e-06,265,1715513.3773370688,735037.5968596522,0.0052144384422376,99999.99999904912
-31.82642500259649,781973.0459681042,749662.0991133095,304678.63477834995,0.095016342928591,16093.02975754508,27916.22890058828,1222.9222155280415,3573.418327749473,2330.0626170637943,6.183176748375302e-06,266,1279527.8124819056,749662.0991123253,0.0148567359458553,99999.99999999984
-31.881015742911444,771740.3336682309,764126.1344848828,343591.3994708155,0.1257728960926875,16340.87465424143,27353.137394433976,289.5207615432433,3462.3059292950006,2259.6878092658912,7.888663155577897e-06,267,1154627.4641954235,764126.1168214371,0.0049276550695486,99999.9999491312
-33.79155137399992,770029.1792242526,687932.6821790824,310217.4527982394,0.0957806985064853,16272.988912066668,27628.217329238392,2467.422197711473,3417.158366908397,2352.3136675233254,5.98655753258632e-06,268,810979.3251883739,687932.6609633446,0.1999999952013941,1000.5722922425566
-32.48740328955792,793420.7243322396,715498.8583897706,312314.397126276,0.1013438341866068,15938.641628837044,28183.28079579789,3057.951050020085,3486.311571680128,2307.6502329938226,6.324768437658458e-06,269,3999874.872142542,715498.8397793383,0.0013944858450842,43352.04029495231
-33.61491429519661,776776.9570487083,711266.1937326853,372790.67731467984,0.1438911855488931,16297.484726401784,27430.00729358166,2057.2213538984497,3304.3374727276773,2288.563838732309,8.375524573802748e-06,270,776776.9612395663,711266.1440626304,0.159547683434737,321.9656231189522
-33.80853352985645,808600.0288314922,716590.1389383775,322266.50996216305,0.1181956408678364,15777.305804423491,28350.95320413677,3529.093060403463,3316.222429427624,2173.0234159223305,7.732642537966176e-06,272,854761.4598322215,557118.1522777078,0.0280253127905605,99999.99999989096
-44.97673990226448,776294.1989206753,570204.9402696636,450368.32954110514,0.1804759988696254,16311.309523770622,27435.9786366399,8193.054089789166,3008.866666162803,2440.784272464946,7.132796865271083e-06,273,776294.1989206767,325220.0311400738,1.3285775822633966e-05,99999.99990609966
-39.61625535559402,846317.4915636955,675604.1045496699,332089.09975206474,0.1246762981169021,15218.966282248011,29265.739974022985,7484.789885742962,2993.2882969569264,1952.4268307620896,1.1198766904935656e-05,274,868947.2236086103,675604.1045496686,6.470368786310261e-05,99999.99999844356
-32.03281032022219,795616.75707511,746029.787151825,335808.82344691426,0.1167578051846192,15947.228508305843,28089.9463725075,1934.9893247468824,3408.37257245016,2250.254576415264,7.936364235318908e-06,276,1666316.0825731663,746029.787133602,0.0036608375774179,99999.99999999984
-32.12475377705863,770148.3035732107,733741.5797514593,304017.534125359,0.0975177810279977,16281.192648998423,27586.077290917918,1419.9380647384578,3529.723981405143,2290.265999451751,6.338330404094109e-06,277,3190878.265591622,733741.5458745207,0.0023486868716432,99999.99999884858
-31.972004248185577,776395.6023247706,742384.4954362818,330180.1848783625,0.1138216942719573,16233.432192727536,27600.906910203208,1306.9636747583786,3455.1373106596443,2271.862940877089,7.41214341458765e-06,278,1092770.4654268725,742384.4896943015,0.0133469640860364,99999.99999640803
