ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD
-344.18015441428884,777548.2305880466,570802.8541722702,128911.9574937431,83068.55980696017,15923.553277603085,28282.980864385252,10322.720373302864,3072.5455500578287,3650.382041249471,611.0817131362644,129.4092129190527,1396.3977412340216,1.7132721504291846e-05
-386.2755734910355,674769.897974284,597630.3040649603,123656.45683091525,80261.51365523142,17504.542787712388,25247.777036642572,3921.669895188809,3119.531256565478,3825.067857913531,408.7341705737471,10.000006163957172,1252.5250996567304,2.7698619937180842e-05
-342.8188838321263,748899.7662002199,518182.23042798764,128562.9024843926,83478.93470411924,16372.644848407475,27491.744888311296,11921.174547832074,2885.4987003850815,3351.304088759931,635.3249848312093,149.59934268161058,1437.813283284407,1.6002565321213876e-05
