ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD
-355.33071972937375,743673.2098707153,487180.1563209379,126607.06158005727,84758.78811042743,16412.400544631248,27786.075797033118,13537.042592728212,2755.6205268154918,3190.5570194719485,546.4874320485587,231.6717680480504,1457.679381419952,1.827454578853811e-05
-404.4446018999853,572744.5851308479,521621.5569110167,129593.10604116064,82510.6005767078,18991.450278365242,22316.83733221495,2720.7246575398312,2947.132636735238,3407.6805535170197,674.2444325082969,120.58867950168047,1368.2507537265578,1.413641971383523e-05
-367.9892020309462,675511.9462574722,497960.17902834306,125735.66085109742,80792.10234438916,17453.762835222868,25664.894539944282,9423.872337993183,2825.244091519886,3291.260407163012,522.7205538016498,35.656905093297404,1276.8398414032267,1.785584948377366e-05
-370.516182327939,762176.790419181,533329.312689403,128280.9390895098,80228.19802533233,16128.55577554092,28233.75714821489,11659.791712779468,2968.2608392370103,3494.0874275608,611.7841138645747,10.003229039671218,1258.916049939661,1.67036787904701e-05
-356.95965978970867,731470.541434503,520247.0518605948,131166.45427390933,84119.51612310806,16593.421228320043,27406.925413220262,10902.443408751915,2935.5886274563245,3382.019140666141,738.9481061161125,203.4501857622782,1439.7470424766234,1.307015666250015e-05
