ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD
-391.29793697505426,773486.388434501,503677.85925143753,129181.17670981915,83577.39295763803,15883.348048712916,28462.215349827275,14125.516411029612,2862.8622362754695,3273.59814310692,676.1198926162114,161.9105992602207,1373.478822149977,1.494787744623957e-05
-428.67753584750284,658067.2347719154,486009.74880796706,122708.45429912322,80487.45625044453,17634.152303600236,24971.313606010663,9372.339302088607,2779.980807112984,3208.8586750390627,422.4628220977404,20.039269431056628,1211.0784551507563,2.2919197714659578e-05
-412.58143519940677,680434.9523163857,533148.4932116525,127941.24075379451,82882.39677567345,17298.211780441874,25703.36590726223,7793.241114105034,2987.857937071135,3455.316633095899,618.0154010159683,128.35846994962426,1334.0832620582585,1.7260563024629557e-05
-471.5542745394779,600743.714104754,569942.5650951901,132574.36562139707,80238.57059633879,18459.42192102121,23020.737213854125,1589.8517137249428,3238.0608696576146,3679.1140317327136,874.1547656215038,10.000036657821234,1190.9865288944095,9.217259200744139e-06
-409.8909984954312,729619.1948108091,522629.1998595213,131401.4354700296,80418.71568074178,16550.043617311476,27075.30964297683,10799.690986948233,2986.122733906685,3404.1728612234156,790.3486337044037,17.640409771726393,1225.7519502559226,1.1687029840168868e-05
-392.1872837297973,773947.3168347623,528136.892392477,132243.96406468298,86139.0507294853,15864.914022252442,28490.868412174954,12719.833379633694,2970.213802634246,3388.319812286446,802.8768853282093,292.80993596811595,1492.4323602310228,1.2784953771111794e-05
