ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD
-400.5569632522775,615422.1575563427,566893.6887942718,131568.34856289357,80425.51111330475,18342.334784202296,23679.62735911425,2497.0258178527442,3130.7270047988823,3671.392977516608,733.6887081384502,18.985633995168165,1264.5471563084625,1.3147998378522629e-05
-448.74250761557136,514323.1170305601,490380.964399963,124741.16236806933,80543.56249212348,19866.578153450864,20262.036622979198,1301.1669653199351,2796.0460909417125,3247.8573363818246,483.8626909079213,24.56857941690001,1273.3162388489754,1.9000385335006905e-05
-355.59681675292074,739403.6272804053,494485.2130717984,130055.64636601658,86245.80100340482,16474.679249036675,27648.76559097244,12835.615696167719,2803.8021379059783,3212.4987489407904,680.1719692006361,315.76844617415185,1537.9294745801094,1.443838888524054e-05
-355.96665439353615,740775.3479570193,508898.0291798932,130553.4831758223,85920.61958890557,16451.67308287345,27685.2651077776,12058.91122829064,2868.9644861892625,3301.1849317824845,699.2149597473052,298.43349389523405,1521.5251404348164,1.4288329204754517e-05
