ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD
-391.163149858314,776600.9717990567,517954.3951889573,130005.51865550753,83867.59661263703,15827.085532112356,28566.82576740708,13401.361446690435,2936.383873705009,3357.7785174650026,719.2467289678337,176.0748868733557,1380.1676813348713,1.3712894963677601e-05
-497.17360322789233,558909.5113073351,531907.3761436098,122362.91861467718,80246.91633036041,19113.634046661427,21690.626111943293,1456.9647236176036,2969.212011174997,3484.7554491871106,389.8196772508297,10.000252815375845,1193.1961295486599,2.6972015379386548e-05
-393.706195072142,792627.919044142,487535.9760904844,127307.030390915,82240.9607635965,15588.05975905029,28994.77907785354,15985.145236307184,2791.492328798639,3193.3951816858093,607.7298263856658,97.74567968407555,1304.6753652856357,1.5779127654816445e-05
-430.30495046606694,689737.172799199,557219.898836236,134336.80941673648,80237.09741018603,17121.46562513395,25847.391745294095,6801.237470590751,3191.8528594399827,3603.973347810979,971.0009709416049,10.000085069527344,1196.447033716599,7.623409155768419e-06
-429.55188238304106,647137.5700588315,557278.9578175887,131396.50923877442,83410.83979748066,17793.530200931895,24619.76515307103,4710.970210684571,3109.0290687046545,3575.637761412046,763.2051822978426,155.16191598562213,1360.6648202451906,1.376554431022042e-05
