ll0,ll1,D_naive,p_naive,adj0,D_adj0,p_adj0,adj1,D_adj1,p_adj1,N_A_simple,T_XY_simple,N_X_simple,N_Y_simple,N_A_complex,T_XY_complex,N_X_complex,N_Y_complex,T_X_Y_complex,p_X_Y_complex
-15.216343771887804,-0.6720915863597288,29.08850437105615,2.75830926321774e-07,0.2962699235096863,8.61804896502398,0.0083875711873184,0.0836111029794928,2.4321219344878044,0.2076336363148394,15968.041310893675,17569.374273371694,29158.71374900345,6016.994607248918,15340.46264527272,19797.75634093883,30379.82195390236,5044.994303462806,5245.210331683897,0.0991177083051007
-18.96777065895388,-0.6193952795252335,36.6967507588573,6.064964086505142e-09,-0.6476381504864678,-23.766215790329223,1.0,0.0793938841337678,2.913497577834473,0.1604168698818577,15467.527632970889,17451.226380639448,28102.47550726735,5947.601273948947,14758.872374280105,20056.11482341773,29452.49883315233,4792.621040810522,5071.284555281347,0.1146220985097495
-18.13107626105325,-0.8211198046928241,34.61991291272086,1.7186711831485013e-08,0.1545882229764662,5.351830816777536,0.0447721514105992,0.0814895629398893,2.821161572274655,0.1685152938145575,15974.972543876169,17611.52708924824,28333.484085416418,6121.366684167243,14782.906248374087,21436.801570380143,30824.350484753635,5083.563662974239,6193.963274510122,0.137063790887665
-12.310565342947305,-1.6183876027684834,21.38435548035764,1.3240117708646082e-05,-0.0725686189828836,-1.5518331450486131,1.0,0.0855767170691263,1.8300029386481864,0.2883216179942307,15383.530180861397,17895.435821399955,29492.159197185647,6049.576522035522,15015.068121899045,19354.36121764393,29951.19788393128,5055.710252268712,4337.108835411257,0.0774338807303069
-17.769440531028167,-1.0659498962807326,33.40698126949487,3.1582049864198325e-08,-0.3399050674831743,-11.355202222816796,1.0,0.0937432908675403,3.13168036215273,0.1428484865287758,15945.400977386422,17015.726627956858,27916.63177664252,5820.301643953962,15331.03346964876,19086.67835687064,29287.22103971289,4981.5841266092175,4262.1978818602,0.0792818247262588
-14.910728359577917,-0.6955501119455587,28.430356495264714,3.838365643105135e-07,-2.381879677050448,-67.71768834737021,1.0,0.0779187785565369,2.2152586520379334,0.2334966611851781,15460.191205565012,18707.530422014497,29377.6763415854,6326.706666771294,14987.575832096025,20664.24444388011,29801.793488139207,5045.229664485441,5219.369384939148,0.106150351149688
-10.2160907699718,-0.6206727079109372,19.190836124121724,3.993388056877656e-05,0.7662438175408375,14.70485953354764,0.0003833774268249,0.0754183433544468,1.4473410680679348,0.356961985223983,15547.916765227294,18190.297365485498,29596.52440605193,6094.593305174738,15008.215976483349,20219.146743285903,30308.665399974598,4984.579406790659,5491.011485459201,0.105488260123194
-19.96850316420303,-0.7961524045779869,38.34470151925009,2.6543360842623542e-09,-0.0639327652845185,-2.451482802135136,1.0,0.0819528832641824,3.14245884740702,0.1420341481134261,15532.69524143633,17713.273062414053,29239.68152663601,6138.952335028717,14910.422935922445,19962.04787956421,30307.80249431485,4951.927864253808,4589.662581917352,0.1022199373765424
-18.40313556884941,-0.9232399885778366,34.95979116054315,1.4492884004013716e-08,-0.4638917853458602,-16.21755993678278,1.0,0.0786436274681999,2.7493647923958235,0.175106492640017,15431.880770570217,18436.02348560994,29624.59018072797,6125.502647481701,14717.262459699105,20982.65187072107,30882.599493582547,4939.6998146539545,5141.157967251355,0.1072180841096814
-17.44282115135151,-0.6894890390955906,33.50666422451184,3.004152127061843e-08,0.2482962054583139,8.31957758451213,0.0097664293308308,0.0794266410495017,2.6613217921264822,0.1835588948446531,15214.961447802329,17244.544510899508,27786.8484303857,5886.395337430409,14469.184549830454,19921.382427503228,29147.237817254096,4734.005937463397,5306.285674350314,0.1216238380094283
-12.024660761597604,-0.8986170800286619,22.25208736313788,8.557405709375132e-06,-0.0587514992386809,-1.307343493774456,1.0,0.082404031729007,1.8336617131086512,0.2877398311230641,15446.37613821863,18010.32606847301,29440.699619779807,6183.354443650101,15067.73928008812,19605.04132912098,29852.455559099264,5058.007900240773,4346.227167102622,0.0864677042427286
-13.793503074475346,-1.189887618568194,25.207230911814303,1.9373668802558086e-06,0.3862710172114179,9.736822725389608,0.0047458467033135,0.0796049254508437,2.0066197375571826,0.2616388773300546,15607.452572929553,17785.991438130626,28586.03267828784,6066.93174746855,15119.627480030009,19725.111352094125,29370.867523180677,5058.777177324118,5344.097366917352,0.0980732675455007
-11.334167786107702,-0.634009755584303,21.4003160610468,1.313423641380318e-05,-0.0139257951700236,-0.2980164180399043,1.0,0.081002542472741,1.7334800106650254,0.3041433176102376,14907.931781114212,17737.67263555516,29620.16019884819,5891.580489538358,14558.77837846364,19165.37904575386,30000.4792356714,4868.180835953995,4082.758447101437,0.077748659571884
-16.25846139509731,-1.1795718358881415,30.157779118418336,1.6126290813822666e-07,0.1627949746512356,4.9095348871204765,0.0562959990168818,0.0717967902181955,2.165231740811758,0.2399358445398909,15373.6721834237,17870.016027638143,28331.23486862259,6017.863633814656,14661.39734530536,20634.548606144577,29421.647734727605,4840.650737777894,6518.692505245473,0.1437015109727674
-21.411643845574982,-0.8608310485538886,41.1016255940422,6.663660734318454e-10,10.965264878481891,450.6902115748634,0.0,0.0802139626057453,3.2969242584358467,0.1308776100471591,16001.302375479969,18032.724962969703,29573.66732609209,6208.077235842405,15314.588270688955,20542.12481814429,30747.6986278758,5065.479987623988,5566.732772332316,0.1147384321498473
-12.906649475297987,-1.005254337076385,23.802790276443204,3.924107097708074e-06,0.5253541033027355,12.50489354178389,0.00116581200157,0.0882627292146368,2.100899232722498,0.2484964925501083,15642.26843560498,18179.86833885846,29635.97253657736,6081.393891309135,15129.287767784615,20031.019681413876,30488.971806220237,5121.600701042952,4821.782343913127,0.083289880775273
-38.26344555481914,-1.66313644065776,73.20061822832277,0.0,0.404135813106337,29.582991367589777,2.151969682451238e-07,0.0935947619492786,6.851194437619897,0.0206940254652198,15822.76008955938,17183.240853820447,27914.702700587288,5770.794618359666,14941.94854806624,20197.092640935643,29900.691746515105,4756.044532972124,5077.14872732411,0.1105826886148291
-11.659081830656383,-0.5753055463247245,22.16755256866332,8.929056141582237e-06,-0.0873700876765508,-1.9367810114986648,1.0,0.0799224707730937,1.7716855722800144,0.2977700518621741,15683.729903866262,18691.812652973804,29808.721251414,6500.498714092169,15275.030820127751,20464.36258162964,30138.36289363143,5155.035500104576,4518.816432309836,0.0969855232234421
-15.309250207368285,-0.455972554823458,29.70655530508965,2.022546770064082e-07,-0.4402703421638227,-13.078915268680344,1.0,0.0890557579949833,2.645539800114652,0.1851186337505541,16226.48675199931,17593.990475058796,28713.748860657983,5971.522848249549,15571.809372195185,19841.66350495006,30149.666564351788,5020.289590603978,4386.162499256923,0.0857106842692648
-27.332918984891613,-1.3380697421966483,51.98969848538993,2.8466118351389014e-12,0.1576583436421182,8.19660974965972,0.0103988329933681,0.0752758599871003,3.913569263957773,0.0946049152988688,16168.108621414882,17916.58230554032,28348.958567323527,6083.633065685046,15118.509794145646,21537.55190032054,30458.776938569757,4913.41064804652,5992.670632481499,0.138010755475209
-17.1252468693448,-0.8676569743197542,32.51517979005009,4.9403159674277226e-08,0.7037215420037413,22.88163246038293,6.235315621827553e-06,0.082984055567742,2.6982414864926394,0.1799636473199949,15602.911978798838,18329.185074716785,28930.481514579064,6229.947230513392,14821.685804744382,21106.403536952777,30291.44699924773,5008.158062839644,5068.823617732845,0.1113647221051186
-18.53563924944056,-1.376234944009038,34.318808610863044,1.998881415943288e-08,-0.0835209842686901,-2.866340674108081,1.0,0.0787344733794243,2.702073322985556,0.1795947492428917,15519.799643565768,18140.640680076896,29862.675705541693,6191.48327222266,15042.268721050634,20038.860258937777,30512.93797299465,5044.642965188224,4758.8402390585725,0.0953029046938146
-10.959778978178552,-0.7272626875535122,20.46503258125008,2.1027092290237803e-05,0.190061161140415,3.889607855168816,0.0958005143207261,0.0745508373134888,1.5256853145800238,0.3415500291357811,15564.564778809196,18318.64082838963,29257.78138318587,6369.416424887338,14836.505164201664,20943.175473522184,30319.71933833635,5164.022413654094,5985.71810826875,0.1247328159460584
-16.91537281722602,-0.7087007051386813,32.41334422417468,5.1993042538001084e-08,-1.4761109537728432,-47.845692457713966,1.0,0.0763391597606047,2.474407463104744,0.2029537948368061,15924.440380642853,17902.871658188003,29910.935722670187,6152.118133080016,15334.50285999294,20178.48316591077,30736.0245789195,4934.9335421018,5384.1113976321385,0.1167090640157189
-14.067659920912703,-0.9591972324081968,26.216925377009016,1.1665659320758692e-06,0.1548240245586654,4.059009898422743,0.0876684041576396,0.0706551178952978,1.8523599533647972,0.284786482149167,15954.474744257051,18519.244012379204,29791.274130131205,6229.0070475836565,15253.557854768034,21254.048855717167,30557.909875279354,4889.547872236097,6669.144815260335,0.1501518506115459
-17.21287289022215,-1.1959565907543177,32.03383259893567,6.289929233016522e-08,-0.216079732447526,-6.921861977246857,1.0,0.084286606493098,2.7000230427322665,0.179792035006152,15858.14209753794,19430.128059169725,31394.69456367539,6605.76669019996,15276.181355652312,21581.968185439964,32167.76951906405,5403.586149364473,5211.5779273870185,0.0964643872316558
-17.242680326578366,-0.8780646555814969,32.72923134199374,4.4372391649893934e-08,0.2818859107671944,9.225909185548108,0.0061542999423589,0.074835584802693,2.449311167620731,0.2057176735728622,15597.277368076077,18545.09333801716,29907.96129428711,6239.585216424222,14953.215973129829,21021.353175623037,30798.25113815732,4966.461833621007,5739.677746397342,0.1225279422286139
-20.199418344967697,-1.1788353111068115,38.04116606772177,3.090664391081077e-09,0.0096238175211981,0.3661012405293475,0.6889315678737833,0.0803943493959509,3.058294796277817,0.1485231450136015,15590.239372743106,18444.823141602945,29135.227828990595,6230.104199779245,15146.018797209716,20425.43737104221,29624.95042165232,4865.698965682234,4327.986350963125,0.100867333777205
-24.212506891012392,-0.5395110753157877,47.34599163139321,2.9151903113699966e-11,0.455942003718949,21.58702629247801,1.1956787783096168e-05,0.0877382937840014,4.154056523250053,0.0834184656929759,15969.168393393584,18050.680044772344,29659.383007959736,6180.465697459944,15244.299875790068,20661.810077770704,31080.392561864497,5068.288462084029,5091.5434098039095,0.1058134833843963
-17.355897022135615,-0.6466932993018203,33.41840744566759,3.140153115310795e-08,-0.090603770464415,-3.027833717493565,1.0,0.0880251661385716,2.9416608674913687,0.1580282793695762,15665.615535692175,18184.33497242969,29095.90693929396,6181.352262954282,15191.25662090558,19983.934570826703,29843.245298150363,5116.759182617028,4236.563034608497,0.0816456138492055
-12.272158021498312,-0.639129112839462,23.2660578173177,5.139481942917357e-06,0.3881371692775207,9.030421821460823,0.0067982646414187,0.0817314326028364,1.901568236429797,0.2771703900624693,15938.552124189866,18093.64196009356,29017.673890055437,6194.447140754245,15322.259671895532,20362.962986105795,30068.85423139102,5069.362954442139,4954.962282139657,0.1003737460459914
-16.535349860234014,-0.6208913847873166,31.828916950893397,6.971103161390603e-08,-0.1140134090837999,-3.6289233290165033,1.0,0.0787984440193972,2.508069130553018,0.1993079179985335,15836.388486360098,19254.66323411099,30293.92870553277,6353.627658596395,15317.994241658263,21306.12247487752,30909.823322652115,5094.645823208541,5161.054647201531,0.1001924085504153
-16.625815596180853,-0.6620389524968662,31.92755328736797,6.63447021764796e-08,10.250450022427565,327.27178931055823,0.0,0.0780816271754282,2.492955312407885,0.2009362769137723,15863.219462610396,18598.56360144812,29511.182881575423,6240.153874089859,15261.403213543155,20964.524752715817,30321.701747809617,4939.606093553639,5299.114025418156,0.1141359367428779
-25.11362675148678,-1.4375610364523903,47.35213143006878,2.9062308115612723e-11,0.6159931024361323,29.168586346571555,2.6496164795553057e-07,0.0769152039314565,3.642098845532875,0.109095839766198,15855.560648247196,18705.52088645393,29247.319209742767,6190.326450002769,15015.593645943338,21672.061174713766,30724.031706167403,4990.90706436753,5927.636965849997,0.1231241845393045
-17.094897268537643,-0.6603656396252989,32.86906325782469,4.1366064351677785e-08,1.1742406838533666,38.59619131748763,2.339885396551722e-09,0.0866615236910316,2.848483104219992,0.1660755698262217,16215.362580037096,17858.761466785792,29360.120320034897,6209.59917222784,15699.359156048858,19819.87496888601,30280.574695340743,5123.605843157928,4574.818519641214,0.0903476220104945
-19.05768300578946,-0.8857683854496847,36.343829240679554,7.239220667365487e-09,0.4458363703656655,16.20340091385411,0.0001799576547193,0.0844929055954911,3.070795733011386,0.147540215797392,15641.244056712894,16778.36786244585,28069.91142625672,5720.752240512237,14708.982506309214,19873.49432990594,30234.960198480192,4686.519168309803,4884.928945185659,0.1147006041293309
-13.765907184768784,-0.5481669883989945,26.43548039273958,1.0452748384626176e-06,-0.2838181983216818,-7.502870416835495,1.0,0.0823893914483154,2.178003142201688,0.2382741740262814,15787.359709322316,18556.115854973057,29901.389847338723,6141.579602886035,15262.97981341748,20476.425891546627,30752.39215435443,5123.766270737696,4878.971734931509,0.0858021064556781
-13.90027853925688,-0.736130762334815,26.32829555384413,1.1030953646073982e-06,-1.60699391370275,-42.30941071319469,1.0,0.0789934556612558,2.0797630474690267,0.25137995298717,15691.0795255994,18218.976549593037,29033.71374874851,6223.203900985267,15247.526201114204,20095.429352021874,29564.049050020145,5055.240051685026,5186.401479498524,0.1020257395176797
-13.10658469044496,-0.7459378886697063,24.72129360355051,2.473190818252924e-06,-0.1859439625255813,-4.596775291402491,1.0,0.0816805183107006,2.0192480748490134,0.2598359868822497,16252.878676346923,18467.846066730093,29380.38985813584,6330.939541402746,15697.3250497369,20570.727311086503,30347.458827595423,5201.672588862947,4614.894844565594,0.0909659832914212
-14.992713101883025,-0.8448627189309494,28.295700765904147,4.106852681262652e-07,0.1656669025354816,4.687661100958196,0.0631696647455756,0.0767407918726979,2.171434483368389,0.2391272740297024,15609.953976290377,16792.417096362584,27423.14755180714,5986.61528494492,14857.815699001005,19473.868716132627,28815.65780836113,4929.592048532009,5924.941414375673,0.1314972436859924
-9.611277769795798,-0.548229545748343,18.12609644809491,6.827204306958379e-05,0.1739090723692744,3.1522926189641867,0.1412953799490461,0.0743386027284692,1.3474686828728446,0.3777611898817984,15913.502868519943,17793.561820253362,29512.1391439801,6280.905084778537,15155.42184597588,20529.25899312847,30678.077442187478,5115.871752162034,6381.271527934747,0.1368782224767285
-24.692491670206344,-1.8203718995925573,45.74423954122757,6.504619065594852e-11,0.627672561562446,28.71240400956844,3.331548290574915e-07,0.0849763838038701,3.887180056071527,0.0959225143122285,15540.73718719816,17794.838217837492,29184.163097408797,6063.038187667024,14886.905378720212,20131.2482532365,30473.495066110125,5027.572396435794,5084.993860505192,0.1003984186792065
-20.957076200337507,-0.4853813585046378,40.943389683665735,7.213736274991334e-10,0.9448008063261149,38.68334758685172,2.2398392029998604e-09,0.0859479576683375,3.5190007233299525,0.1163999306721425,15753.971156102923,18209.51969665195,29350.728216367923,6228.591354859611,15100.705220443864,20566.560849678342,30579.69641186653,5110.696511357556,4907.7591304888765,0.0991942489320841
-18.540540317902483,-0.6237708198817402,35.83353899604148,9.35049315753389e-09,0.1604837336142937,5.750700126698126,0.036439240220832,0.0894804373718531,3.206400741947148,0.1373010406953536,16055.591033510873,17291.824899236908,27560.698482189644,5995.340850806536,15015.360244140007,20715.640539438733,29866.89959028179,5085.995502551019,6177.295005339558,0.1266030684192552
-20.034534167658364,-1.3574379123930915,37.35419251053055,4.361646377404327e-09,0.2798681363956909,10.454248244488058,0.0032963102886638,0.0722539502428493,2.6989879670176884,0.1798917200842129,15530.685091206526,18631.866499583888,29437.58848381957,6282.479582423093,14745.579304232268,21637.84479745909,30448.071380077392,4852.944265599387,6258.772971093193,0.1499143944607142
-10.213354745740371,-0.6359241852416464,19.15486112099745,4.0663865735646176e-05,-0.3404852359321296,-6.521947408029994,1.0,0.0789684037232959,1.512628806266592,0.3440658144046971,15856.093471343172,17993.122910805556,29891.890985587077,6178.307703231249,15431.069013513692,19622.59378088527,30490.58791840416,5194.555173117797,4948.451403302327,0.0851452470020128
-17.526721399459138,-0.7622320982099384,33.5289786024984,2.9707097670694796e-08,-0.4464216481726315,-14.96806188927223,1.0,0.0832788565567742,2.7922549995326165,0.1711373062769605,15645.5276145976,18102.704154738163,28960.0180286202,5995.527566402991,15003.967064981482,20371.54692596864,30124.7512593174,4938.49884008195,4869.418595706708,0.0952411235887506
-12.367413401881326,-0.6212551628762061,23.49231647801024,4.586914134629971e-06,-3.449216696060222,-81.03009022508358,1.0,0.0788812319523775,1.8531028652005868,0.2846698239432546,15139.28334277128,18113.1161220846,29403.207278866197,6315.973158650424,14536.164338610408,20341.054102373862,30231.24738689396,5056.567237916457,4803.122905087983,0.1062794452381508
-21.445822288021603,-0.5749604322933293,41.741723711456544,4.834709299572637e-10,1.3389493002514852,55.89005175474556,4.035660694512444e-13,0.080505190483679,3.3604254185079108,0.1265575757825231,16319.352254468346,18486.19881405508,29669.95928318139,6204.837440563888,15678.595990032678,20936.8344530528,30709.21628677946,4983.482239175514,5357.060618108771,0.1116787424846162
-20.83927416536625,-0.5592297296079649,40.56008887151657,8.741893875452432e-10,-0.1324110004796438,-5.370601947020777,1.0,0.0850175222517177,3.448318258165808,0.1208195489629129,16055.72976265347,17968.033692634242,27899.21027362593,6103.088948737809,15587.793983002166,19850.33179502688,28649.11455922322,4968.960480796355,4263.722742926019,0.0881541421702433
-16.25244701396326,-0.5844870954279211,31.33591983707068,8.927760020149834e-08,-7.321509995150743,-229.4262502943554,1.0,0.0825676252418065,2.5873324857145428,0.190992520016257,15881.482806141836,17385.970959160764,29288.41189732089,6046.16421583052,15283.810206926411,19671.337296514343,30352.411632221523,4868.538608062309,4911.606766404223,0.1094483797496383
-15.720777341084792,-0.5579064335886557,30.325741814992277,1.4822505023381893e-07,0.356185017680397,10.801574884544175,0.0027635818127177,0.076063734341826,2.3066891691343794,0.2221988467099105,15619.027954747442,18256.316406984253,30088.396599323285,6052.760665193136,15020.35810497672,20546.31055720688,30862.520514736472,4909.128170675012,6145.481887838789,0.1219104784076864
-18.08037305477346,-1.1659993805194635,33.828747348508,2.5559371508165896e-08,-0.1782828135577631,-6.031084256426727,1.0,0.0777649658267599,2.630691381518821,0.186598796374265,15970.94044121095,18734.29755755421,31320.84293464085,6288.757420241116,15537.564336770083,20580.01549245712,31714.03692732665,4995.676779553272,4994.938155330478,0.1022887533710205
-12.21040566614342,-0.6982074011869219,23.024396529912995,5.803430294770706e-06,-0.1309860293381441,-3.0158742793602484,1.0,0.0870592491112895,2.0044866731348048,0.2619447326113798,16202.06502068515,17930.944610621696,30441.627826862816,6232.062496175317,15749.84901137334,19617.557579618147,31248.04057819238,5259.588856215612,4221.378455025446,0.0768081927218612
-13.97831385009452,-0.8145029291820322,26.32762184182497,1.103468735719204e-06,-0.1323975015069949,-3.485711352478615,1.0,0.0897340135989855,2.362483176383272,0.2155908379246411,15940.915464658588,18005.68535183148,29034.892829962173,6096.233090040895,15337.586391521543,20142.042643545155,30143.78127296478,5095.360715208515,4421.883086531286,0.084964286788836
-13.329724798198152,-0.5112983791004448,25.636852838195416,1.561230389968138e-06,-0.0407338324115501,-1.0442872670706258,1.0,0.0879736027052361,2.2553663062000084,0.2284672438441413,15493.065310798656,18332.111054463112,29699.20187430668,5990.388763100811,15192.064256026488,19567.49047205619,30091.67619007328,5072.753009333016,3741.398663721981,0.0618316671708284
-14.6809220881856,-0.5688651065257523,28.22411396331969,4.257155692410919e-07,-0.2501655522090852,-7.060701055246024,1.0,0.0819282686214071,2.312352790388065,0.2215183829817661,16032.804505162623,18334.652116745983,29809.620178848327,6347.392104134105,15531.104700735264,20309.60358436861,30590.45736971544,5180.230318799134,4599.032331521945,0.0925305378523567
-18.23526413622849,-0.5403734196355023,35.38978143318597,1.168131058548738e-08,0.2330233475309001,8.246645337947891,0.0101366836491766,0.0789348073160113,2.793485578384289,0.1710248214594497,15676.817126412285,17798.67413367295,29180.414202191056,6049.769027010036,14865.797011563362,20612.218774643065,30567.08955491149,4906.72417721313,5801.619905007447,0.1254590677940679
-19.37043675442168,-0.9965293307778088,36.74781484728775,5.911628297994298e-09,0.2235884482175934,8.216386897092507,0.0102944101225899,0.0773812775523029,2.8435928601386125,0.1665095309647246,15615.126385325188,17627.89806610967,28517.465188861468,6047.541753198976,14702.437593465973,20746.70600985217,30221.48494091198,4854.886824192511,5767.867450629533,0.1328456108397814
-14.647332460835292,-0.6037909833649595,28.087082954940666,4.560385018503865e-07,-0.2672808617478611,-7.507139736180202,1.0,0.0913435692245771,2.565574406211064,0.1932381577900737,15537.10288623355,18057.76505962849,29289.872050289625,6020.574308883755,14898.085743526995,20240.185677634145,30543.317302151863,5059.000344440556,4531.756661043006,0.0837105135318991
-35.50461667605278,-1.6524758272821551,67.70428169754125,1.1102230246251563e-15,0.437011463730814,29.587547245485865,2.147053830281465e-07,0.0758802229062287,5.137415986915535,0.0500249846938489,14831.597386921228,18161.644976463154,28719.44147420531,6194.306882585462,14061.535300118863,21396.86992781181,29652.49572262309,4604.172455810468,5829.649858096499,0.1613224008352676
-13.811050921766796,-0.7072365844916854,26.20762867455022,1.17202658533877e-06,0.2061465024376628,5.40261098844353,0.0436122418489606,0.0779913604249306,2.0439686138395947,0.2563453186568182,15612.68282800048,17522.327519827522,27715.906617085668,5841.512112395394,14793.03395372843,20310.878796523102,29371.78954902506,4937.133990211514,6153.405496120247,0.1167333556746232
-19.46257470353392,-1.5312744120625643,35.862600582942704,9.215197382950182e-09,0.4882795351548215,17.510973942082295,9.307982330275522e-05,0.0828276226130522,2.9704139470066053,0.1556278092388757,15576.124378816285,18689.49869506493,30279.499610632745,6261.49304016072,14801.486242168508,21271.62891698417,31630.090244500665,5222.991004817243,5582.380792861665,0.1025530252983945
-12.629705139085951,-1.3561755152273085,22.54705924771729,7.37769768621721e-06,-0.1092561933041019,-2.46340586360764,1.0,0.0874591571837228,1.9719467987768171,0.2666586350434338,15888.09921609494,17722.32978903359,28485.68537903497,6104.1327396481975,15460.377945251435,19322.87883896015,29359.54557813193,5258.057733967587,4139.07735290632,0.0689708883116753
-11.531129958260356,-0.4927625982428349,22.07673472003504,9.346346688587914e-06,-0.1564522421027969,-3.453954645258144,1.0,0.0829127315450358,1.8304423792332367,0.2882516742814842,15746.335052351318,18271.1224425575,30137.801074719813,6216.707193274205,15263.360564827686,20022.804581953253,30949.227160456507,5238.0997414829735,4542.629561486368,0.0797009461736373
-15.604389783601782,-2.398082026505387,26.41261551419279,1.0573492481569249e-06,-0.0221583308218628,-0.5852594724341507,1.0,0.0926435766090381,2.4469591688341894,0.2059787286480178,16023.756214713643,18395.614083903147,30966.01311399857,6336.140809198955,15685.441870002793,19841.268362686955,31389.66015726205,5215.673725847057,3518.9543368261493,0.0719183333026746
-14.348959818865836,-0.8033458015775989,27.091228034576478,7.519527651655977e-07,-0.2167211949449382,-5.871243312179225,1.0,0.0886850914621411,2.402588036068136,0.2109697066217488,15588.273776374072,18023.585604425123,29153.265974489583,6033.36998050396,15155.7266646534,19641.549500364883,29882.44180784536,5071.5177503952,4290.025567942048,0.075159949527969
-20.69842224325249,-1.3339952031803426,38.7288540801443,2.189314396439101e-09,0.6123034458637471,23.7138108076266,4.103603361671482e-06,0.0877092631748075,3.3968792549740936,0.1241443457659361,15897.59924617374,17612.564637232303,29238.201462722354,6076.733571566286,15408.724340135068,19712.124691083158,30230.156485446925,4992.108750743896,4884.229572923806,0.0988523719458829
-15.960140796665804,-0.6455949342955666,30.62909172474048,1.272914924577151e-07,0.1826566466491224,5.5946071843494805,0.0394950515273724,0.0791452321892484,2.424146576300372,0.2085289829174955,15699.821042783771,17484.20617967045,27959.88264408785,5973.540653190999,14812.887646715824,20555.2235805902,29583.31493812244,4882.418772773307,5905.938807908468,0.1297452346018945
