ll0,ll1,D_naive,p_naive,adj0,D_adj0,p_adj0,adj1,D_adj1,p_adj1,N_A_simple,T_XY_simple,N_X_simple,N_Y_simple,N_A_complex,T_XY_complex,N_X_complex,N_Y_complex,T_X_Y_complex,p_X_Y_complex
-1.7165977897504223,-0.6684521591040138,2.096291261292817,0.2491220901793744,-0.288950095412619,-0.605723559963199,1.0,0.1274591953493072,0.2671915973821668,0.7400827854986809,15560.358876378554,21039.91190861766,31530.35902302314,5215.485392908647,15436.513810187054,21372.5568121914,31788.446271134944,5108.782079203648,5106.107763773392,0.0093865082577265
-2.2006307753596426,-1.819567215432076,0.7621271198551338,0.5328990664612654,0.2579675125936385,0.1966040373891826,0.7819255833884283,0.0880516257641068,0.0671065319421608,0.8813003078586847,15072.867846346311,20468.308978396504,30451.009960734413,5080.395824305822,14938.728158021177,20848.131681390325,30682.495465613603,4987.679907954435,9999.999999999778,0.0209019718150462
-2.2180937675610863,-1.26143689855121,1.9133137380197525,0.2753853582866444,0.2222949006648688,0.4253198873338297,0.6613626961285968,0.0811495255350104,0.1552645020399202,0.8094294901008787,15316.126718150912,20199.63390702751,30136.97257947796,5165.099267065217,15053.852920313935,20982.057783630204,30669.41829948038,5015.533593883058,9999.999999999796,0.0371148757804958
-0.9790407544729456,-0.9513305762065836,0.0554203565327238,0.8932783252090342,0.2889167126747702,0.0160118672246982,0.9456660470405268,0.06861079906049,0.0038024349459274,0.9744655440006164,15271.379701805152,21086.305255815903,30709.83391190829,5234.714718835002,15205.521441834964,21232.293070776053,30846.48817325869,5209.202803051124,9209.719417309476,0.0061892604910047
-4.862626235375118,-3.4641593333517973,2.796933804046642,0.1707100368689809,0.237373957731147,0.6639192465785838,0.5663479977009265,0.0794509227564809,0.2222189716203001,0.7660975605436258,15052.516977859035,21134.285600686933,32546.636248282677,5191.665727940037,14735.894556280537,22038.59774315236,33095.321960919406,4985.052624398689,9999.9999999335,0.0422480028671104
-2.067770865026504,-1.8380929042660543,0.4593559215208982,0.6463573263536763,0.2370278232261582,0.1088801341641445,0.8442189856134757,0.0906073144724386,0.0416210064360208,0.9088742256197052,14823.222803559078,19828.7727608863,30080.127628720275,4896.864700980257,14724.800583239696,20085.94386145856,30282.224551786167,4847.28050057788,9999.999999957448,0.0140799991283845
-1.3519123428468716,-1.084687984679889,0.5344487163339653,0.6151219069981977,0.1041564146780498,0.0556662621226319,0.8930161040590475,0.145643316687634,0.0778388836463272,0.8710379622972921,15484.155738755124,20219.129545128195,30951.747374556115,5096.258483087412,15542.104073338596,20109.00400608745,30774.740340991048,5024.527575641604,308.475560649622,0.0012588100954698
-1.5071662438491038,-1.4482253008279244,0.1178818860423587,0.8370528252874964,0.2693142563325,0.0317472724745703,0.9214175764965532,0.1113385200154428,0.0131247947285853,0.9511251014337392,15262.66708939224,19863.43640675561,28509.052784301777,4952.591751776406,15224.85674474666,19929.182903958143,28585.76086727861,4942.7160290489,9999.999999940695,0.0040937698190025
-1.1748841849488945,-1.1658444006492656,0.0180795685992576,0.9420197822447414,0.271389002333085,0.0049065960847651,0.9708529404451374,0.087924371461955,0.001589634705393,0.9837010445102372,15032.308284283865,20227.69747648194,30718.042252112024,5069.792255268883,14999.058433799357,20277.28040992927,30790.450424404647,5063.818245927807,9999.999999979456,0.0030969662219879
-1.3773895919058774,-1.3265105876851793,0.1017580084413962,0.8500618628320742,0.267766326526961,0.0272473681150521,0.9276796702462438,0.1306154733313539,0.0132911704378288,0.9507969108193856,14698.003846875054,19341.95416511242,29166.107249486373,4896.333053698352,14684.24470581287,19339.24420013133,29195.979678900323,4897.344672995305,9741.524854189684,0.0010000043539546
-0.7852771937796381,-0.7657287625464524,0.0390968624663714,0.9119491457473188,0.2688961816215779,0.0105129970305912,0.9565454935600824,0.070822798253248,0.0027689492027908,0.9783252613235964,15717.067327035054,20165.74074364167,29914.73110046314,5172.410332100419,15673.124801035536,20254.529648856147,30003.742675925954,5155.294584671295,9940.436148191113,0.0053398782706222
-1.9152747813735376,-1.8930746442665516,0.0444002742139724,0.9055775679770072,0.2422829653924366,0.0107574301007985,0.9560144204689198,0.0802827953029137,0.0035645781261135,0.975305307024356,14844.109123800094,19851.546461174985,29369.833640701658,4951.638856009825,14834.138239892834,19839.613306184558,29388.043741523496,4951.243713354997,9999.999999942756,0.0010000215358402
-1.6938086849661709,-1.547052982269221,0.2935114053938994,0.7257419899516766,0.2647200478932799,0.0776983532930969,0.8711684403812725,0.0886368188496706,0.0260159172702112,0.9294688651793273,15298.89742980096,19832.09961472184,30015.53694647916,4983.723746951751,15203.755203696115,20074.56761479547,30208.179216250144,4937.497845330155,9999.999999971764,0.013165625346552
-2.381777241440499,-1.107375751969336,2.5488029789423265,0.1949880570818306,0.2934600178248915,0.7479717676325519,0.5375528826769658,0.1005497236416156,0.2562814351495777,0.7462080116673124,15483.35487410456,20266.22385180252,29618.91341202608,5065.612550420437,15226.103673733196,21007.718820861053,30138.35715095573,4908.254441137487,8252.510493832026,0.0277595927804321
-0.8338956649957195,-0.814908311171791,0.0379747076478571,0.913342853024568,0.2819419811158433,0.0107066643065318,0.9561242694199508,0.0924053380630423,0.0035090656980454,0.975505026219242,14741.315269073852,19876.309612865996,29309.290269991023,4975.299785775791,14698.56868685585,19953.21241138061,29401.187860271075,4968.243502910973,9999.999999941992,0.0040038290084433
-1.332723555630296,-0.8442518497176856,0.9769434118252204,0.4682589893347972,0.2742325556082632,0.2679096885094862,0.7396834941208073,0.0859573496433326,0.0839754664320108,0.8654310541024355,15440.716414548078,20288.618620416837,29773.665799702805,5061.316897520778,15290.141089238892,20705.05003190033,30076.037513672192,4974.256189850605,9131.846548088826,0.0183863953265803
