ll,T_NDH,T_ND,T_AltWN,T_ChaVin,N_Anc,N_Yor,N_ND,N_Den,N_N,N_Alt,N_Cha,N_Vin,m_AD,T_pHN,p_HN
-140.65900958364978,762486.0750917686,705765.6574154961,133584.74165631208,89204.32701278808,15940.96308050375,27529.35581856427,2254.1628022362884,3616.0663433479767,2967.818209994363,795.9188100362937,440.9217358263968,1867.686590146863,6.842474479739671e-06,273848.50268961414,0.078244746225176
-228.62972382599537,748520.785882636,689404.8513231203,127969.17540567632,86832.10630779756,16825.070782283277,27214.921257122773,2370.8610712569694,3492.491449895354,2936.6867115233986,591.3511328257215,274.27260527186513,1460.4566377182932,1.7660371977579446e-05,259833.6639963205,0.0845001073848867
-151.85222769476036,782840.0719335478,724950.9862948385,133933.56126370438,87851.26202217548,15683.179514470488,27318.97982363461,2153.6089482159537,3594.280862334547,3006.626790777522,774.4781073643051,323.31223234331753,1534.7225187463462,7.500979250023339e-06,291340.5870246925,0.0985841058226235
-205.43968963348323,738331.702024895,692053.7048987357,125857.28996142327,89031.92701032585,16806.463271930355,25114.040736843217,1872.886981007347,3508.436721757177,2767.446223625904,491.7232666411886,404.96621383614536,1494.2329154727736,1.6413969276874614e-05,223167.3007382404,0.0777592054361974
-212.13669057994696,759374.3970708369,709890.4808359832,129395.10576424064,86088.78877300504,16204.778185832683,26735.0495786367,1763.3423809166618,3894.717289458786,2921.83013404445,795.5627796778926,243.94992612562396,1545.0785595063874,9.862995798752262e-06,294598.7611735617,0.1138550387420937
-216.5791891541789,750762.5962620034,703547.4924965882,117905.1212702968,91903.09147105824,16321.842597431529,26543.04400045801,1924.522276015058,3350.92244600628,2660.1826549046773,197.35245449704175,490.0284047306843,1894.4090233226832,5.38037909825498e-05,224366.44427072536,0.0831712103197891
-163.00220161413242,742900.4682050609,710817.2142905499,135590.3696017675,96076.22976889455,16546.304059817896,27486.8551232858,1214.241944036287,3866.270704432412,2629.9711153029834,995.7561602504516,770.5853762373772,1945.2796937555745,9.374768192606174e-06,238728.03828104437,0.0838252460873194
-166.10689579207394,716868.8847814861,664146.6493033469,130110.4261277086,88566.83463486575,16870.35347723141,25202.10774411096,2139.616551289496,3448.0716810513863,3000.0517156380056,678.2025020343029,340.39830955567,1726.844698180324,1.0591143672578364e-05,309934.5297569911,0.1061125706868188
-134.83451807354902,742693.7017907011,695349.7767626834,140759.09275718476,99024.5553185269,16734.29113138155,25318.18701384648,1907.147649663926,3393.0319284770944,2594.49458293628,1300.032710875856,967.9414360993786,2103.904757588699,8.31739725839366e-06,245164.824213621,0.08397346017321
-278.50412058424683,724921.8446750592,676236.3490042058,123730.1905770951,83982.85175036207,17146.7797099389,25901.890230141296,1942.377773044789,3709.432696157132,2944.776589334789,394.6696336216691,188.0492766709781,1700.5870244389214,1.8469998398062025e-05,245853.97621191916,0.0807888666640195
-142.94537377094642,769658.2486860318,711836.0461416022,126483.16917733998,86121.28690359199,16198.07282706335,27203.724564041106,2159.21161543685,4050.379413904276,2914.193533073584,763.8396737639769,311.4184641323132,1640.464729199324,9.645017512657538e-06,280152.2255209704,0.1026999935726131
-209.7397280677148,751603.3975501858,696261.7874532876,127319.53475501518,86941.54936364404,16730.185478034906,25998.17485043659,2015.5038066522663,3758.1284396281367,3051.3192928485028,658.2987484609159,278.3298739619115,1491.1761631361678,1.431405222589675e-05,321317.7913379646,0.1246893791150725
-233.6813489545717,757723.1117680374,708380.9271947268,132884.64401891283,92531.68065764612,16615.92797018175,26856.36402079471,1909.801445660216,3456.567852350068,3004.583794180112,828.1006894756348,573.7761071960527,1836.34874765646,1.741846904063164e-05,333331.80366646644,0.1200587397232079
-179.26629942134235,716171.6577772577,665022.8048568646,126431.4728510932,86229.92239431708,17273.097893101272,25558.244658095657,2360.655994964116,3536.8436089989978,2923.919857275276,509.04806733487993,252.08756838811425,1554.7744970639644,1.839364687958354e-05,197251.83337770667,0.0526616942603051
-136.49664410953912,755679.2111829324,708839.4159083617,117783.8724297249,84572.51069872946,16390.295056861076,26348.61889869304,1792.4182716613948,3857.291962349294,2762.304306125321,224.03617024322108,179.69902281859967,1794.1398065494957,4.3606926325418005e-05,253366.01601067072,0.1070334309320216
-162.13885753029805,763932.4663323183,712373.4986265885,127105.36577161522,86521.49450545837,16314.126292369472,27304.969799153107,1915.4862511163824,3722.3307446185954,3080.3160302053607,578.5847061988412,230.750549669131,1525.6786674137943,1.5902408704419176e-05,336249.1656919696,0.1222467045958424
-161.03081774357565,750021.0326911316,701403.8271667594,123219.95209288596,82397.21759894861,16494.569176365374,26381.38543397588,1837.5861108388992,3542.861986439616,2928.0656039975047,389.5332027474742,74.89434436509985,1468.4749058876407,2.2128456726373825e-05,270663.79733432,0.1105130060589324
